winner_binary,oof_xgb_prob,oof_xgb_pred,oof_nn_prob,oof_nn_pred
1.0,0.64990234375,1,0.5097323656082153,1
0.0,0.4709327220916748,0,0.30028682947158813,0
0.0,0.24820610880851746,0,0.24041762948036194,0
0.0,0.7188917398452759,1,0.7282388210296631,1
0.0,0.4260927438735962,0,0.26998651027679443,0
0.0,0.42270544171333313,0,0.5640547275543213,1
1.0,0.4322279691696167,0,0.45396551489830017,0
0.0,0.7670925259590149,1,0.8869825005531311,1
1.0,0.7181894183158875,1,0.5448460578918457,1
1.0,0.4510097801685333,0,0.36482876539230347,0
0.0,0.4760385751724243,0,0.4107138514518738,0
1.0,0.7502663731575012,1,0.8530983924865723,1
0.0,0.4228263199329376,0,0.47716960310935974,0
0.0,0.5305445194244385,1,0.3352704644203186,0
0.0,0.19547900557518005,0,0.04779139906167984,0
1.0,0.7402515411376953,1,0.8946141600608826,1
1.0,0.22968663275241852,0,0.061740439385175705,0
1.0,0.7220929861068726,1,0.938995361328125,1
1.0,0.7284730672836304,1,0.8815062642097473,1
0.0,0.3618622422218323,0,0.36149293184280396,0
1.0,0.7959312200546265,1,0.9174715876579285,1
1.0,0.6370624899864197,1,0.9211428165435791,1
1.0,0.615382194519043,1,0.6266546249389648,1
1.0,0.5247107744216919,1,0.5948212146759033,1
1.0,0.6874143481254578,1,0.7033137083053589,1
0.0,0.4082052409648895,0,0.4183892011642456,0
0.0,0.5194519758224487,1,0.550899863243103,1
1.0,0.6364845633506775,1,0.6892446279525757,1
0.0,0.5029148459434509,1,0.49045994877815247,0
0.0,0.8542324304580688,1,0.9398717880249023,1
1.0,0.6314704418182373,1,0.7867956161499023,1
1.0,0.4834045469760895,0,0.46939170360565186,0
0.0,0.6068999171257019,1,0.7292896509170532,1
0.0,0.4041717052459717,0,0.32367321848869324,0
1.0,0.35265183448791504,0,0.12462984770536423,0
0.0,0.4780709743499756,0,0.621009349822998,1
1.0,0.705190896987915,1,0.6650532484054565,1
1.0,0.6767105460166931,1,0.7556256055831909,1
0.0,0.5316197872161865,1,0.3268202543258667,0
1.0,0.7908956408500671,1,0.8286954164505005,1
1.0,0.40035516023635864,0,0.5720910429954529,1
1.0,0.7261057496070862,1,0.7845848202705383,1
1.0,0.7081726789474487,1,0.37571796774864197,0
1.0,0.7082477807998657,1,0.692369818687439,1
1.0,0.6961670517921448,1,0.638980507850647,1
1.0,0.6629833579063416,1,0.8115836381912231,1
1.0,0.3675912618637085,0,0.19579976797103882,0
0.0,0.7863289713859558,1,0.7350534200668335,1
0.0,0.7375591993331909,1,0.6193986535072327,1
0.0,0.4504845142364502,0,0.7554782629013062,1
0.0,0.41349706053733826,0,0.43939289450645447,0
1.0,0.41238653659820557,0,0.29908522963523865,0
0.0,0.16672271490097046,0,0.05497583746910095,0
0.0,0.5490627288818359,1,0.3729010820388794,0
1.0,0.7782285213470459,1,0.8068469762802124,1
0.0,0.6202914118766785,1,0.5470852851867676,1
1.0,0.6622799038887024,1,0.7696675658226013,1
0.0,0.5339118838310242,1,0.4163004457950592,0
0.0,0.25031736493110657,0,0.11203049123287201,0
0.0,0.603736937046051,1,0.7808820009231567,1
1.0,0.5443252325057983,1,0.6730793118476868,1
1.0,0.7477526664733887,1,0.864249050617218,1
1.0,0.6805847883224487,1,0.2996231019496918,0
0.0,0.541096568107605,1,0.5540707111358643,1
0.0,0.27522677183151245,0,0.11640618741512299,0
1.0,0.671839714050293,1,0.8117032647132874,1
1.0,0.6187846064567566,1,0.6168788075447083,1
0.0,0.22501137852668762,0,0.054756831377744675,0
0.0,0.4837852418422699,0,0.18768718838691711,0
1.0,0.5308774709701538,1,0.6383282542228699,1
1.0,0.27389007806777954,0,0.11608444899320602,0
0.0,0.48653388023376465,0,0.37656211853027344,0
1.0,0.41102179884910583,0,0.1787921041250229,0
1.0,0.7526065111160278,1,0.7725458145141602,1
1.0,0.4852486550807953,0,0.052824076265096664,0
1.0,0.7868317365646362,1,0.7456506490707397,1
1.0,0.27453556656837463,0,0.21235282719135284,0
1.0,0.6810110211372375,1,0.7298343777656555,1
0.0,0.4632975459098816,0,0.1609257310628891,0
0.0,0.5926335453987122,1,0.8155877590179443,1
0.0,0.5398495197296143,1,0.46945399045944214,0
1.0,0.7410454750061035,1,0.8377087116241455,1
1.0,0.35272935032844543,0,0.5227407217025757,1
1.0,0.5924011468887329,1,0.5587804317474365,1
0.0,0.3100067675113678,0,0.17425739765167236,0
1.0,0.6945450305938721,1,0.8206865787506104,1
1.0,0.782068133354187,1,0.956086277961731,1
0.0,0.23352207243442535,0,0.05962015688419342,0
0.0,0.5129503011703491,1,0.3383091688156128,0
0.0,0.4697025716304779,0,0.28310641646385193,0
0.0,0.6128438711166382,1,0.8643382787704468,1
0.0,0.4211830198764801,0,0.32951489090919495,0
1.0,0.8106332421302795,1,0.9615042805671692,1
1.0,0.7732690572738647,1,0.6893991827964783,1
0.0,0.49052107334136963,0,0.1949233114719391,0
0.0,0.5729120969772339,1,0.6350336074829102,1
1.0,0.8842156529426575,1,0.9746409058570862,1
1.0,0.7630615234375,1,0.637779951095581,1
0.0,0.21159698069095612,0,0.0696626678109169,0
1.0,0.5581543445587158,1,0.5597500205039978,1
0.0,0.6831011772155762,1,0.7702920436859131,1
0.0,0.293278306722641,0,0.14357449114322662,0
1.0,0.7193657755851746,1,0.8795332312583923,1
