Feature,Importance
home_Rk_p5,0.0008596602113216559
away_TRB%_p10,0.0008593161683891332
away_DRB%_p9,0.0008588651595260364
away_TRB%_p12,0.0008582511862054773
away_PER_p6,0.0008578158179216885
away_MP_p12,0.000856313385607459
home_AST%_p2,0.0008561465319869676
home_FTr_p8,0.000856133470805747
away_DRB%_p7,0.0008559051080111414
away_PER_p14,0.0008556826600728743
home_FG_pct_p4,0.0008552130443166106
away_AST%_p7,0.0008544210814910274
away_WS/48_p12,0.0008542429682773963
home_TS%_p10,0.0008539236440231483
home_FTr_p14,0.0008535557035281579
away_3PAr_p12,0.0008532947360756697
away_3P_pct_p10,0.0008532214793145408
away_PTS_per_game_p8,0.0008523731632421585
away_GS_p2,0.0008519798193562949
home_AST%_p13,0.0008517327743818071
home_FG_pct_p10,0.0008512524647065001
away_TRB_per_game_p5,0.0008504711691023362
home_TOV%_p10,0.0008504413003474706
home_AST%_p1,0.000850376646930481
away_G_p12,0.0008503006072179092
away_PTS_per_game_p11,0.0008499343849846213
away_PER_p8,0.0008494662395473019
home_3PAr_p5,0.0008490955254591278
away_OBPM_p8,0.000847929192377855
home_FG_pct_p12,0.0008474236241388042
away_OBPM_p14,0.0008473458711349954
away_ORB%_p6,0.0008469611533506657
away_BLK%_p12,0.0008466353636241209
away_TRB_per_game_p1,0.0008465513282691953
away_ORB%_p12,0.0008461813092847486
home_BPM_p5,0.0008460180954176855
home_USG%_p1,0.0008455264779324037
away_PTS_per_game_p7,0.0008452461611891081
home_3PAr_p6,0.0008451937588344198
home_Rk_p10,0.0008450266109508066
home_AST%_p4,0.0008444444664602804
away_ORB%_p8,0.0008444214209582389
home_BPM_p15,0.0008442155185485179
away_BPM_p13,0.0008436346755808041
home_ORB%_p5,0.0008434379866900898
home_BPM_p8,0.0008428926385383754
home_PER_p3,0.0008425752710513168
home_MP_p11,0.0008425655637110118
away_USG%_p13,0.000842417134446838
away_OBPM_p15,0.0008404835548351336
away_TOV%_p4,0.0008400417755752361
away_TRB_per_game_p9,0.0008395415490324829
home_AST%_p15,0.0008393893577530589
away_PER_p13,0.0008387556440820591
home_DBPM_p11,0.0008381976519188289
home_USG%_p9,0.0008379501501683559
away_G_p9,0.0008376959563774569
away_G_p7,0.0008375308712834527
away_TOV%_p6,0.0008374827097251164
away_TRB_per_game_p2,0.00083735919938012
away_DRB%_p14,0.0008372371157879348
away_DRB%_p8,0.0008367496489001303
away_BPM_p15,0.0008366676381027762
home_MP_p13,0.0008365373410855405
home_Rk_p7,0.0008365200397314767
away_Rk_p10,0.0008364215684774725
home_TOV%_p1,0.0008363017454493825
away_USG%_p11,0.0008362990219395308
home_TOV%_p9,0.000835800274949477
away_TRB%_p14,0.000835097703158863
away_PER_p9,0.0008350041995118647
